"","variable"
"26378",26380
"26379",26385
"26380",26385
"26381",26388
"26382",26389
"26383",26389
"26384",26395
"26385",26406
"26386",26420
"26387",26420
"26388",26421
"26389",26421
"26390",26422
"26391",26424
"26392",26433
"26393",26435
"26394",26435
"26395",26435
"26396",26438
"26397",26440
"26398",26440
"26399",26440
"26400",26441
"26401",26441
"26402",26441
"26403",26441
"26404",26441
"26405",26441
"26406",26445
"26407",26446
"26408",26447
"26409",26454
"26410",26455
"26411",26456
"26412",26456
"26413",26456
"26414",26459
"26415",26459
"26416",26460
"26417",26461
"26418",26461
"26419",26461
"26420",26461
"26421",26463
"26422",26463
"26423",26464
"26424",26466
"26425",26466
"26426",26466
"26427",26466
"26428",26466
"26429",26466
"26430",26466
"26431",26466
"26432",26466
"26433",26466
"26434",26466
"26435",26467
"26436",26468
"26437",26468
"26438",26468
"26439",26469
"26440",26469
"26441",26469
"26442",26469
"26443",26469
"26444",26470
"26445",26473
"26446",26475
"26447",26475
"26448",26475
"26449",26476
"26450",26476
"26451",26478
"26452",26478
"26453",26478
"26454",26478
"26455",26478
"26456",26478
"26457",26478
"26458",26478
"26459",26478
"26460",26478
"26461",26478
"26462",26478
"26463",26478
"26464",26478
"26465",26478
"26466",26478
"26467",26483
"26468",26485
"26469",26486
"26470",26488
"26471",26490
"26472",26495
"26473",26497
"26474",26498
"26475",26503
"26476",26503
"26477",26504
"26478",26504
"26479",26506
"26480",26507
"26481",26511
"26482",26513
"26483",26520
"26484",26521
"26485",26521
"26486",26526
"26487",26526
"26488",26526
"26489",26526
"26490",26526
"26491",26526
"26492",26527
"26493",26527
"26494",26527
"26495",26527
"26496",26532
"26497",26533
"26498",26533
"26499",26534
"26500",26534
"26501",26535
"26502",26535
"26503",26536
"26504",26537
"26505",26539
"26506",26539
"26507",26539
"26508",26548
"26509",26549
"26510",26549
"26511",26550
"26512",26550
"26513",26561
"26514",26561
"26515",26561
"26516",26561
"26517",26562
"26518",26563
"26519",26563
"26520",26563
"26521",26563
"26522",26567
"26523",26567
"26524",26568
"26525",26579
"26526",26579
"26527",26580
"26528",26583
"26529",26583
"26530",26583
"26531",26583
"26532",26584
"26533",26584
"26534",26584
"26535",26586
"26536",26586
"26537",26587
"26538",26600
"26539",26601
"26540",26601
"26541",26601
"26542",26602
"26543",26604
"26544",26604
"26545",26604
"26546",26605
"26547",26606
"26548",26606
"26549",26606
"26550",26606
"26551",26606
"26552",26606
"26553",26606
"26554",26606
"26555",26606
"26556",26606
"26557",26606
"26558",26606
"26559",26606
"26560",26606
"26561",26606
"26562",26606
"26563",26606
"26564",26606
"26565",26606
"26566",26606
"26567",26607
"26568",26610
"26569",26610
"26570",26618
"26571",26619
"26572",26620
"26573",26620
"26574",26620
"26575",26620
"26576",26621
"26577",26622
"26578",26622
"26579",26622
"26580",26622
"26581",26622
"26582",26624
"26583",26624
"26584",26624
"26585",26624
"26586",26624
"26587",26624
"26588",26624
"26589",26624
"26590",26624
"26591",26624
"26592",26624
"26593",26624
"26594",26624
"26595",26625
"26596",26639
"26597",26639
"26598",26641
"26599",26642
"26600",26642
"26601",26642
"26602",26642
"26603",26642
"26604",26657
"26605",26657
"26606",26657
"26607",26657
"26608",26657
"26609",26657
"26610",26657
"26611",26657
"26612",26657
"26613",26657
"26614",26657
"26615",26658
"26616",26658
"26617",26659
"26618",26660
"26619",26661
"26620",26679
"26621",26679
"26622",26679
"26623",26679
"26624",26679
"26625",26679
"26626",26679
"26627",26680
"26628",26680
"26629",26680
"26630",26680
"26631",26680
"26632",26680
"26633",26680
"26634",26680
"26635",26680
"26636",26680
"26637",26680
"26638",26680
"26639",26680
"26640",26680
"26641",26680
"26642",26680
"26643",26680
"26644",26680
"26645",26681
"26646",26681
"26647",26681
"26648",26681
"26649",26681
"26650",26681
"26651",26681
"26652",26681
"26653",26681
"26654",26681
"26655",26681
"26656",26681
"26657",26681
"26658",26681
"26659",26681
"26660",26681
"26661",26681
"26662",26681
"26663",26681
"26664",26681
"26665",26693
"26666",26693
"26667",26693
"26668",26693
"26669",26693
"26670",26693
"26671",26693
"26672",26693
"26673",26693
"26674",26693
"26675",26695
"26676",26695
"26677",26695
"26678",26695
"26679",26695
"26680",26695
"26681",26696
"26682",26696
"26683",26696
"26684",26700
"26685",26700
"26686",26700
"26687",26700
"26688",26700
"26689",26700
"26690",26712
"26691",26712
"26692",26712
"26693",26712
"26694",26722
"26695",26727
"26696",26727
"26697",26732
"26698",26732
"26699",26734
"26700",26734
"26701",26734
"26702",26734
"26703",26735
"26704",26735
"26705",26735
"26706",26740
"26707",26742
"26708",26747
"26709",26747
"26710",26747
"26711",26747
"26712",26747
"26713",26747
"26714",26747
"26715",26747
"26716",26747
"26717",26747
"26718",26747
"26719",26747
"26720",26747
"26721",26747
"26722",26747
"26723",26747
"26724",26747
"26725",26747
"26726",26747
"26727",26747
"26728",26747
"26729",26747
"26730",26747
"26731",26747
"26732",26747
"26733",26747
"26734",26747
"26735",26749
"26736",26749
"26737",26749
"26738",26749
"26739",26749
"26740",26749
"26741",26749
"26742",26749
"26743",26752
"26744",26754
"26745",26754
"26746",26754
"26747",26754
"26748",26754
"26749",26754
"26750",26754
"26751",26754
"26752",26754
"26753",26754
"26754",26754
"26755",26754
"26756",26754
"26757",26754
"26758",26754
"26759",26762
"26760",26762
"26761",26762
"26762",26765
"26763",26765
"26764",26765
"26765",26765
"26766",26765
"26767",26765
"26768",26765
"26769",26766
"26770",26766
"26771",26768
"26772",26769
"26773",26775
"26774",26775
"26775",26778
"26776",26778
"26777",26778
"26778",26778
"26779",26778
"26780",26778
"26781",26778
"26782",26778
"26783",26778
"26784",26778
"26785",26778
"26786",26778
"26787",26780
"26788",26783
"26789",26783
"26790",26788
"26791",26799
"26792",26799
"26793",26800
"26794",26800
"26795",26800
"26796",26800
"26797",26800
"26798",26801
"26799",26801
"26800",26801
"26801",26801
"26802",26801
"26803",26801
"26804",26801
"26805",26801
"26806",26801
"26807",26801
"26808",26813
"26809",26813
"26810",26815
"26811",26815
"26812",26815
"26813",26821
"26814",26821
"26815",26822
"26816",26822
"26817",26833
"26818",26833
"26819",26833
"26820",26833
"26821",26833
"26822",26834
"26823",26834
"26824",26835
"26825",26835
"26826",26835
"26827",26835
"26828",26835
"26829",26835
"26830",26835
"26831",26836
"26832",26840
"26833",26842
"26834",26845
"26835",26845
"26836",26845
"26837",26845
"26838",26845
"26839",26850
"26840",26850
"26841",26850
"26842",26850
"26843",26857
"26844",26858
"26845",26858
"26846",26858
"26847",26858
"26848",26858
"26849",26858
"26850",26859
"26851",26859
"26852",26859
"26853",26861
"26854",26861
"26855",26862
"26856",26862
"26857",26862
"26858",26862
"26859",26862
"26860",26870
"26861",26870
"26862",26870
"26863",26870
"26864",26870
"26865",26870
"26866",26870
"26867",26870
"26868",26870
"26869",26870
"26870",26870
"26871",26870
"26872",26870
"26873",26870
"26874",26870
"26875",26870
"26876",26870
"26877",26870
"26878",26870
"26879",26870
"26880",26870
"26881",26870
"26882",26871
"26883",26871
"26884",26871
"26885",26871
"26886",26871
"26887",26871
"26888",26871
"26889",26871
"26890",26872
"26891",26872
"26892",26872
"26893",26872
"26894",26872
"26895",26872
"26896",26872
"26897",26872
"26898",26872
"26899",26872
"26900",26872
"26901",26872
"26902",26872
"26903",26873
"26904",26877
"26905",26879
"26906",26881
"26907",26881
"26908",26882
"26909",26882
"26910",26882
"26911",26883
"26912",26884
"26913",26884
"26914",26884
"26915",26884
"26916",26884
"26917",26884
"26918",26884
"26919",26884
"26920",26885
"26921",26885
"26922",26885
"26923",26885
"26924",26885
"26925",26887
"26926",26887
"26927",26887
"26928",26887
"26929",26889
"26930",26891
"26931",26892
"26932",26892
"26933",26892
"26934",26894
"26935",26894
"26936",26894
"26937",26894
"26938",26894
"26939",26894
"26940",26894
"26941",26894
"26942",26894
"26943",26894
"26944",26894
"26945",26896
"26946",26896
"26947",26896
"26948",26896
"26949",26897
"26950",26897
"26951",26897
"26952",26898
"26953",26898
"26954",26899
"26955",26901
"26956",26904
"26957",26904
"26958",26904
"26959",26904
"26960",26904
"26961",26904
"26962",26904
"26963",26904
"26964",26904
"26965",26906
"26966",26906
"26967",26906
"26968",26906
"26969",26906
"26970",26906
"26971",26906
"26972",26906
"26973",26907
"26974",26907
"26975",26907
"26976",26907
"26977",26907
"26978",26907
"26979",26907
"26980",26907
"26981",26908
"26982",26908
"26983",26909
"26984",26909
"26985",26911
"26986",26912
"26987",26912
"26988",26919
"26989",26919
"26990",26919
"26991",26919
"26992",26919
"26993",26921
"26994",26921
"26995",26926
"26996",26930
"26997",26931
"26998",26934
"26999",26935
"27000",26936
"27001",26944
"27002",26945
"27003",26947
"27004",26948
"27005",26948
"27006",26948
"27007",26948
"27008",26948
"27009",26948
"27010",26948
"27011",26950
"27012",26950
"27013",26950
"27014",26950
"27015",26950
"27016",26959
"27017",26959
"27018",26961
"27019",26961
"27020",26961
"27021",26961
"27022",26961
"27023",26961
"27024",26961
"27025",26961
"27026",26961
"27027",26962
"27028",26962
"27029",26973
"27030",26973
"27031",26973
"27032",26973
"27033",26973
"27034",26973
"27035",26973
"27036",26973
"27037",26973
"27038",26973
"27039",26973
"27040",26973
"27041",26973
"27042",26973
"27043",26977
"27044",26977
"27045",26979
"27046",26980
"27047",26980
"27048",26980
"27049",26982
"27050",26983
"27051",26983
"27052",26985
"27053",26985
"27054",26985
"27055",26987
"27056",26989
"27057",26998
"27058",27002
"27059",27002
"27060",27002
"27061",27002
"27062",27005
"27063",27005
"27064",27005
"27065",27005
"27066",27005
"27067",27014
"27068",27014
"27069",27014
"27070",27014
"27071",27014
"27072",27014
"27073",27015
"27074",27017
"27075",27018
"27076",27018
"27077",27018
"27078",27018
"27079",27018
"27080",27020
"27081",27020
"27082",27020
"27083",27022
"27084",27024
"27085",27024
"27086",27024
"27087",27025
"27088",27025
"27089",27036
"27090",27036
"27091",27036
"27092",27036
"27093",27036
"27094",27037
"27095",27037
"27096",27037
"27097",27039
"27098",27046
"27099",27059
"27100",27059
"27101",27059
"27102",27059
"27103",27066
"27104",27072
"27105",27072
"27106",27072
"27107",27072
"27108",27072
"27109",27074
"27110",27077
"27111",27088
"27112",27088
"27113",27092
"27114",27092
"27115",27092
"27116",27092
"27117",27096
"27118",27104
"27119",27104
"27120",27106
"27121",27106
"27122",27107
"27123",27107
"27124",27107
"27125",27107
"27126",27107
"27127",27108
"27128",27108
"27129",27108
"27130",27108
"27131",27108
"27132",27108
"27133",27109
"27134",27110
"27135",27120
"27136",27120
"27137",27121
"27138",27122
"27139",27122
"27140",27123
"27141",27125
"27142",27126
"27143",27131
"27144",27133
"27145",27141
"27146",27143
"27147",27143
"27148",27143
"27149",27143
"27150",27143
"27151",27143
"27152",27143
"27153",27143
"27154",27144
"27155",27144
"27156",27144
"27157",27144
"27158",27146
"27159",27148
"27160",27148
"27161",27148
"27162",27155
"27163",27156
"27164",27156
"27165",27156
"27166",27156
"27167",27156
"27168",27156
"27169",27156
"27170",27156
"27171",27156
"27172",27156
"27173",27156
"27174",27158
"27175",27158
"27176",27160
"27177",27163
"27178",27167
"27179",27169
"27180",27176
"27181",27176
"27182",27177
"27183",27186
"27184",27189
"27185",27190
"27186",27190
"27187",27191
"27188",27191
"27189",27191
"27190",27191
"27191",27191
"27192",27191
"27193",27191
"27194",27191
"27195",27191
"27196",27191
"27197",27191
"27198",27191
"27199",27191
"27200",27191
"27201",27191
"27202",27191
"27203",27191
"27204",27191
"27205",27191
"27206",27191
"27207",27191
"27208",27191
"27209",27191
"27210",27191
"27211",27191
"27212",27191
"27213",27191
"27214",27191
"27215",27191
"27216",27191
"27217",27191
"27218",27191
"27219",27208
"27220",27208
"27221",27208
"27222",27208
"27223",27208
"27224",27208
"27225",27211
"27226",27213
"27227",27213
"27228",27213
"27229",27213
"27230",27213
"27231",27213
"27232",27213
"27233",27213
"27234",27213
"27235",27213
"27236",27221
"27237",27224
"27238",27224
"27239",27224
"27240",27225
"27241",27225
"27242",27225
"27243",27226
"27244",27226
"27245",27226
"27246",27226
"27247",27226
"27248",27226
"27249",27228
"27250",27228
"27251",27228
"27252",27228
"27253",27233
"27254",27233
"27255",27240
"27256",27240
"27257",27241
"27258",27241
"27259",27241
"27260",27245
"27261",27245
"27262",27245
"27263",27245
"27264",27245
"27265",27245
"27266",27245
"27267",27245
"27268",27245
"27269",27245
"27270",27245
"27271",27245
"27272",27245
"27273",27245
"27274",27245
"27275",27245
"27276",27245
"27277",27245
"27278",27245
"27279",27245
"27280",27245
"27281",27245
"27282",27245
"27283",27245
"27284",27245
"27285",27245
"27286",27246
"27287",27247
"27288",27247
"27289",27247
"27290",27254
"27291",27257
"27292",27260
"27293",27261
"27294",27262
"27295",27263
"27296",27263
"27297",27263
"27298",27263
"27299",27263
"27300",27267
"27301",27271
"27302",27271
"27303",27271
"27304",27272
"27305",27274
"27306",27276
"27307",27278
"27308",27278
"27309",27278
"27310",27278
"27311",27282
"27312",27283
"27313",27292
"27314",27292
"27315",27292
"27316",27292
"27317",27292
"27318",27292
"27319",27292
"27320",27292
"27321",27292
"27322",27292
"27323",27292
"27324",27292
"27325",27292
"27326",27292
"27327",27292
"27328",27292
"27329",27292
"27330",27292
"27331",27292
"27332",27292
"27333",27292
"27334",27294
"27335",27294
"27336",27297
"27337",27307
"27338",27307
"27339",27307
"27340",27309
"27341",27309
"27342",27309
"27343",27310
"27344",27312
"27345",27314
"27346",27318
"27347",27323
"27348",27327
"27349",27331
"27350",27336
"27351",27338
"27352",27348
"27353",27349
"27354",27349
"27355",27349
"27356",27350
"27357",27350
"27358",27350
"27359",27351
"27360",27351
"27361",27366
"27362",27367
"27363",27367
"27364",27367
"27365",27367
"27366",27371
"27367",27371
"27368",27373
"27369",27382
"27370",27382
"27371",27384
"27372",27388
"27373",27389
"27374",27389
"27375",27389
"27376",27389
"27377",27389
"27378",27389
